tensor(8.1901),tensor(6.3286),tensor(15.5918),tensor(8.1427),tensor(4.1534),tensor(9.8180),tensor(3.4281),tensor(17.2825),tensor(13.2323),tensor(4.5347),tensor(13.3321),tensor(8.8509),tensor(10.9278),tensor(5.6832),tensor(13.0013),tensor(4.0951),tensor(10.5630),tensor(5.1227),tensor(19.3870),tensor(6.8190),tensor(5.7430),tensor(6.5503),tensor(7.7426),tensor(10.8757),tensor(6.2596),tensor(10.0066),tensor(4.3161),tensor(8.0972),tensor(6.5486),tensor(3.2488),tensor(9.1556),tensor(4.4003),tensor(8.4867),tensor(4.7225),tensor(3.8846),tensor(3.6430),tensor(10.0924),tensor(6.6231),tensor(11.1873),tensor(7.4302),tensor(10.3333),tensor(7.9928),tensor(8.8823),tensor(8.5132),tensor(4.5587),tensor(13.5579),tensor(5.0951),tensor(10.8100),tensor(2.8107),tensor(18.4346),tensor(15.6044),tensor(9.2314),tensor(13.5809),tensor(16.4127),tensor(5.4662),tensor(6.1018),tensor(3.5412),tensor(6.0310),tensor(6.2765),tensor(4.7585),tensor(17.7597),tensor(6.7617),tensor(4.8243),tensor(7.3199),tensor(3.0076),tensor(8.3490),tensor(8.2061),tensor(16.0605),tensor(6.8657),tensor(15.1319),tensor(20.3509),tensor(3.6925),tensor(8.1511),tensor(8.1896),tensor(6.9695),tensor(3.6738),tensor(6.4463),tensor(12.8195),tensor(9.6987),tensor(12.8046),tensor(10.8179),tensor(7.7220),tensor(12.0891),tensor(4.7575),tensor(5.6288),tensor(17.7498),tensor(8.3076),tensor(14.9485),tensor(10.6019),tensor(4.7594),tensor(10.5028),tensor(6.1962),tensor(13.4672),tensor(11.9716),tensor(11.5842),tensor(18.0714),tensor(7.2693),tensor(18.5464),tensor(12.3398),tensor(12.5287)
tensor(5.2848),tensor(4.8959),tensor(12.9559),tensor(4.4469),tensor(11.1645),tensor(9.6092),tensor(5.6478),tensor(3.3672),tensor(6.4646),tensor(3.5127),tensor(5.5917),tensor(5.3118),tensor(7.6102),tensor(3.4918),tensor(7.1310),tensor(8.7507),tensor(5.3611),tensor(6.7893),tensor(6.3683),tensor(6.1335),tensor(7.4053),tensor(4.3558),tensor(7.5486),tensor(4.3103),tensor(4.8144),tensor(3.0705),tensor(6.7101),tensor(3.6977),tensor(6.6356),tensor(10.1309),tensor(7.8324),tensor(7.0971),tensor(4.9699),tensor(9.1890),tensor(1.9782),tensor(5.3983),tensor(2.9993),tensor(5.0166),tensor(6.5887),tensor(10.0309),tensor(9.8878),tensor(18.1079),tensor(12.3110),tensor(3.7449),tensor(9.2004),tensor(12.2896),tensor(4.9912),tensor(4.7256),tensor(18.5685),tensor(3.9324),tensor(5.3230),tensor(6.9716),tensor(9.1352),tensor(4.6669),tensor(5.8265),tensor(4.6519),tensor(13.8187),tensor(4.2116),tensor(5.3138),tensor(9.6462),tensor(6.0268),tensor(5.2624),tensor(3.8469),tensor(11.4477),tensor(10.1675),tensor(9.7847),tensor(14.4597),tensor(8.8287),tensor(3.5192),tensor(7.3679),tensor(5.3512),tensor(3.4401),tensor(7.4236),tensor(6.5477),tensor(3.1427),tensor(3.5627),tensor(8.4272),tensor(6.7113),tensor(15.6621),tensor(2.4840),tensor(4.7800),tensor(15.8635),tensor(13.5833),tensor(4.7375),tensor(2.8134),tensor(7.6150),tensor(5.0617),tensor(3.6781),tensor(5.2481),tensor(10.1539),tensor(3.2982),tensor(7.9136),tensor(6.1185),tensor(2.4582),tensor(13.6725),tensor(11.1329),tensor(2.5219),tensor(18.4577),tensor(4.2355),tensor(10.4856)
tensor(7.9432),tensor(5.0909),tensor(3.8406),tensor(5.1896),tensor(6.3132),tensor(3.1998),tensor(6.5201),tensor(5.3894),tensor(4.8625),tensor(4.6329),tensor(6.3465),tensor(6.0808),tensor(10.0951),tensor(6.4807),tensor(6.4839),tensor(5.8353),tensor(5.0787),tensor(9.6025),tensor(3.5284),tensor(5.7951),tensor(6.3336),tensor(5.6144),tensor(4.6316),tensor(6.7494),tensor(4.9883),tensor(8.2712),tensor(2.3476),tensor(2.4297),tensor(5.4412),tensor(4.2886),tensor(1.8928),tensor(5.7529),tensor(8.6912),tensor(3.6661),tensor(6.6337),tensor(7.9834),tensor(3.1418),tensor(3.1333),tensor(5.2939),tensor(7.6543),tensor(10.1923),tensor(2.9905),tensor(4.4806),tensor(4.1693),tensor(7.7690),tensor(3.4027),tensor(3.5196),tensor(5.8926),tensor(2.8964),tensor(5.4684),tensor(3.0197),tensor(7.1510),tensor(4.5838),tensor(5.0564),tensor(2.9713),tensor(6.8647),tensor(11.6635),tensor(6.4082),tensor(13.5979),tensor(4.5909),tensor(5.9553),tensor(4.1724),tensor(5.6477),tensor(6.8183),tensor(3.9422),tensor(7.2248),tensor(7.9582),tensor(5.1637),tensor(3.8493),tensor(4.3370),tensor(5.6972),tensor(4.2697),tensor(3.3886),tensor(3.2762),tensor(7.7438),tensor(5.8486),tensor(5.2081),tensor(6.2661),tensor(4.4686),tensor(3.0384),tensor(5.8417),tensor(4.0208),tensor(2.9580),tensor(3.2129),tensor(9.0182),tensor(5.0161),tensor(2.5201),tensor(11.2636),tensor(7.6421),tensor(11.3289),tensor(3.5933),tensor(10.9609),tensor(3.6329),tensor(8.7546),tensor(7.5190),tensor(1.8262),tensor(4.0803),tensor(12.0574),tensor(5.8645),tensor(10.7215)
tensor(9.2229),tensor(8.0565),tensor(10.9324),tensor(7.3097),tensor(5.4764),tensor(4.3958),tensor(4.1237),tensor(18.9867),tensor(4.7860),tensor(8.7386),tensor(5.9934),tensor(8.6502),tensor(4.0782),tensor(4.3910),tensor(5.4973),tensor(14.4834),tensor(6.5110),tensor(5.2261),tensor(3.9387),tensor(4.2336),tensor(6.0582),tensor(4.7965),tensor(9.7428),tensor(5.7828),tensor(7.0437),tensor(6.5908),tensor(7.4328),tensor(11.1956),tensor(6.4339),tensor(5.9319),tensor(5.0064),tensor(6.3348),tensor(4.4170),tensor(11.9716),tensor(5.7475),tensor(2.6864),tensor(8.3490),tensor(6.8681),tensor(9.8182),tensor(7.8221),tensor(3.6244),tensor(4.1108),tensor(6.8294),tensor(10.9250),tensor(6.0184),tensor(3.5981),tensor(3.7688),tensor(4.0985),tensor(4.7659),tensor(3.6352),tensor(6.1761),tensor(4.6030),tensor(5.0938),tensor(7.2826),tensor(4.4800),tensor(4.7613),tensor(15.1679),tensor(8.5068),tensor(6.2740),tensor(5.1647),tensor(6.5548),tensor(2.3719),tensor(2.3960),tensor(6.6046),tensor(5.4954),tensor(6.1705),tensor(7.7567),tensor(5.7362),tensor(5.1026),tensor(4.1775),tensor(5.5829),tensor(17.2905),tensor(3.3490),tensor(3.5269),tensor(8.4083),tensor(13.7736),tensor(12.4180),tensor(5.2145),tensor(16.6311),tensor(6.9643),tensor(2.1704),tensor(3.8998),tensor(8.5597),tensor(6.3677),tensor(2.4159),tensor(4.3446),tensor(1.8555),tensor(4.0238),tensor(1.8871),tensor(8.2521),tensor(2.3933),tensor(3.3032),tensor(2.5797),tensor(6.2553),tensor(10.8576),tensor(16.4450),tensor(3.1083),tensor(10.6701),tensor(4.9888),tensor(2.3288)
tensor(3.8871),tensor(6.4453),tensor(4.8349),tensor(4.4666),tensor(6.0926),tensor(7.6063),tensor(5.2421),tensor(8.8175),tensor(7.4162),tensor(6.2779),tensor(5.1956),tensor(5.8602),tensor(3.6282),tensor(6.0602),tensor(4.4930),tensor(7.8738),tensor(11.6276),tensor(5.1785),tensor(6.1991),tensor(12.7245),tensor(10.1987),tensor(6.7407),tensor(6.4258),tensor(7.7816),tensor(12.6328),tensor(6.8572),tensor(5.6896),tensor(13.2774),tensor(7.6951),tensor(5.2899),tensor(11.7468),tensor(7.0787),tensor(10.9292),tensor(10.2539),tensor(3.0622),tensor(5.4136),tensor(7.6831),tensor(3.2720),tensor(4.1638),tensor(5.3196),tensor(5.8323),tensor(4.3310),tensor(3.1377),tensor(10.1844),tensor(4.4221),tensor(5.3145),tensor(16.6842),tensor(9.0299),tensor(5.6684),tensor(14.9351),tensor(5.6413),tensor(3.1731),tensor(5.7178),tensor(11.7498),tensor(4.6551),tensor(4.3199),tensor(9.8191),tensor(6.0037),tensor(7.8042),tensor(10.5309),tensor(5.0647),tensor(5.1182),tensor(3.5334),tensor(16.7016),tensor(4.6906),tensor(16.2310),tensor(5.5989),tensor(8.8575),tensor(5.2188),tensor(3.4245),tensor(14.5750),tensor(4.2420),tensor(5.9857),tensor(15.0071),tensor(5.1016),tensor(8.5916),tensor(4.5170),tensor(4.6938),tensor(10.2731),tensor(5.4875),tensor(8.6418),tensor(9.2578),tensor(18.4802),tensor(17.6871),tensor(11.5102),tensor(12.4750),tensor(4.5590),tensor(8.9744),tensor(7.9237),tensor(6.3676),tensor(5.7006),tensor(8.9881),tensor(33.6742),tensor(12.0864),tensor(8.4393),tensor(6.8782),tensor(20.9316),tensor(4.4952),tensor(9.7185),tensor(11.2979)
tensor(4.3199),tensor(3.1411),tensor(8.6190),tensor(9.3677),tensor(4.3034),tensor(6.7984),tensor(4.6990),tensor(5.5299),tensor(6.2131),tensor(6.1799),tensor(9.2097),tensor(4.9425),tensor(7.0486),tensor(11.8729),tensor(5.4703),tensor(3.2107),tensor(4.6811),tensor(5.0312),tensor(6.3678),tensor(3.6882),tensor(4.3226),tensor(3.9913),tensor(4.8523),tensor(3.6323),tensor(8.9867),tensor(8.1478),tensor(3.4729),tensor(8.9830),tensor(3.6508),tensor(7.2149),tensor(6.2075),tensor(11.0490),tensor(3.8467),tensor(4.0756),tensor(13.9663),tensor(6.5755),tensor(6.2214),tensor(3.7602),tensor(2.1463),tensor(5.7250),tensor(7.9545),tensor(8.9083),tensor(1.7146),tensor(3.2866),tensor(1.7485),tensor(13.5986),tensor(1.6685),tensor(3.2452),tensor(9.6940),tensor(2.4737),tensor(9.8200),tensor(2.6444),tensor(8.5049),tensor(5.0310),tensor(14.7052),tensor(8.6906),tensor(3.3308),tensor(10.0616),tensor(3.5961),tensor(6.5684),tensor(9.7366),tensor(9.9814),tensor(3.6657),tensor(6.9034),tensor(2.9196),tensor(7.4256),tensor(1.7146),tensor(5.2585),tensor(8.6398),tensor(1.6789),tensor(4.4321),tensor(6.5086),tensor(5.0096),tensor(4.5256),tensor(6.0525),tensor(1.6973),tensor(5.5716),tensor(15.0231),tensor(8.7777),tensor(8.0865),tensor(22.6396),tensor(3.8794),tensor(11.1000),tensor(3.6214),tensor(4.7741),tensor(4.8502),tensor(13.2854),tensor(10.8839),tensor(10.6890),tensor(9.8792),tensor(2.3435),tensor(10.2002),tensor(7.2219),tensor(7.2657),tensor(2.7601),tensor(11.4792),tensor(5.2174),tensor(6.6338),tensor(14.9613),tensor(11.0804)
tensor(6.4767),tensor(9.8378),tensor(4.2512),tensor(6.3408),tensor(10.2393),tensor(7.0773),tensor(4.1926),tensor(6.7945),tensor(6.9634),tensor(4.1423),tensor(10.1635),tensor(10.9473),tensor(9.5066),tensor(4.0225),tensor(6.6084),tensor(4.3342),tensor(4.6153),tensor(7.4237),tensor(14.5161),tensor(4.5273),tensor(4.8379),tensor(11.5105),tensor(4.4466),tensor(15.4808),tensor(4.5839),tensor(5.2820),tensor(8.1813),tensor(4.2856),tensor(5.8249),tensor(5.7666),tensor(17.2033),tensor(16.6158),tensor(4.0616),tensor(6.2636),tensor(10.2213),tensor(5.6399),tensor(12.2562),tensor(11.1284),tensor(3.6874),tensor(5.4492),tensor(10.8227),tensor(5.1043),tensor(5.9472),tensor(7.8353),tensor(7.7565),tensor(6.2182),tensor(6.5488),tensor(4.3810),tensor(3.4329),tensor(7.2734),tensor(5.6234),tensor(5.8418),tensor(4.2386),tensor(8.2204),tensor(12.8960),tensor(7.1643),tensor(4.3686),tensor(6.3276),tensor(9.3786),tensor(5.9485),tensor(7.7364),tensor(4.6898),tensor(5.9424),tensor(7.2542),tensor(7.6358),tensor(2.9530),tensor(6.1849),tensor(8.8916),tensor(4.6805),tensor(11.1739),tensor(7.2019),tensor(13.6011),tensor(9.9324),tensor(5.0832),tensor(15.7217),tensor(19.1833),tensor(5.9714),tensor(10.5927),tensor(4.7583),tensor(7.1930),tensor(3.6840),tensor(2.0045),tensor(6.9446),tensor(6.0744),tensor(7.1778),tensor(3.9181),tensor(3.9651),tensor(8.0831),tensor(6.7851),tensor(4.4648),tensor(6.0923),tensor(3.5065),tensor(3.7671),tensor(5.2658),tensor(2.1273),tensor(14.6076),tensor(6.0011),tensor(3.8167),tensor(3.9240),tensor(5.3777)
tensor(5.5120),tensor(5.7183),tensor(3.5346),tensor(5.6855),tensor(8.3560),tensor(7.2166),tensor(5.2282),tensor(6.3106),tensor(6.8438),tensor(5.8971),tensor(6.1101),tensor(11.4732),tensor(6.8328),tensor(4.4856),tensor(10.8398),tensor(14.7733),tensor(4.3863),tensor(9.1474),tensor(6.9461),tensor(12.2397),tensor(5.6436),tensor(4.0173),tensor(9.3917),tensor(6.3697),tensor(5.9542),tensor(3.6889),tensor(4.8205),tensor(6.5127),tensor(6.1710),tensor(18.7433),tensor(8.1667),tensor(8.4707),tensor(14.2876),tensor(6.9382),tensor(6.6015),tensor(4.8917),tensor(3.1447),tensor(4.0772),tensor(4.3818),tensor(7.2922),tensor(6.9362),tensor(7.2705),tensor(9.8920),tensor(10.8978),tensor(6.3095),tensor(5.0298),tensor(8.3149),tensor(5.0019),tensor(4.4454),tensor(4.9872),tensor(6.6830),tensor(7.9857),tensor(4.4534),tensor(3.9500),tensor(14.5133),tensor(5.3753),tensor(6.7796),tensor(2.5889),tensor(7.7519),tensor(10.7147),tensor(6.1467),tensor(5.7606),tensor(3.0703),tensor(11.3926),tensor(9.9776),tensor(5.6106),tensor(5.8493),tensor(8.2452),tensor(13.2349),tensor(7.0823),tensor(6.4058),tensor(3.3123),tensor(14.4854),tensor(6.9287),tensor(5.0772),tensor(6.1402),tensor(9.9497),tensor(3.3502),tensor(9.5815),tensor(5.6983),tensor(10.2927),tensor(4.2980),tensor(6.2473),tensor(10.5099),tensor(11.3420),tensor(8.0510),tensor(2.5344),tensor(6.6985),tensor(13.0113),tensor(8.3230),tensor(3.4322),tensor(4.7894),tensor(6.4108),tensor(12.5224),tensor(4.7581),tensor(10.1350),tensor(12.2878),tensor(10.6899),tensor(7.3367),tensor(2.4186)
tensor(10.3732),tensor(12.1847),tensor(5.3204),tensor(3.0971),tensor(11.4035),tensor(8.5267),tensor(10.2259),tensor(8.3505),tensor(5.1657),tensor(8.4125),tensor(6.3268),tensor(8.0840),tensor(4.1202),tensor(6.3298),tensor(15.2523),tensor(9.1288),tensor(14.1624),tensor(6.2605),tensor(8.1652),tensor(4.0536),tensor(5.8107),tensor(9.2720),tensor(6.4353),tensor(9.7554),tensor(12.9021),tensor(6.0604),tensor(4.2869),tensor(8.3020),tensor(14.5132),tensor(13.2289),tensor(19.1892),tensor(6.7531),tensor(9.8427),tensor(7.3174),tensor(13.8001),tensor(15.4335),tensor(6.3981),tensor(7.1726),tensor(4.4905),tensor(11.9595),tensor(3.6018),tensor(3.8294),tensor(5.1245),tensor(21.1898),tensor(6.4441),tensor(5.2565),tensor(4.3177),tensor(4.7273),tensor(5.6573),tensor(8.6803),tensor(7.8165),tensor(7.4009),tensor(5.6388),tensor(10.5243),tensor(7.2223),tensor(11.2477),tensor(5.8081),tensor(9.2660),tensor(4.8981),tensor(15.7807),tensor(4.0546),tensor(5.7921),tensor(6.5105),tensor(16.5581),tensor(11.1462),tensor(6.7619),tensor(11.0023),tensor(7.8150),tensor(11.5570),tensor(8.9809),tensor(4.1517),tensor(13.3073),tensor(5.7347),tensor(16.0621),tensor(5.8060),tensor(8.8414),tensor(8.3665),tensor(13.9504),tensor(8.3752),tensor(10.4149),tensor(5.0953),tensor(20.1045),tensor(4.0412),tensor(18.7326),tensor(7.1728),tensor(18.6417),tensor(3.6157),tensor(13.2662),tensor(14.2419),tensor(10.2763),tensor(5.2766),tensor(5.2368),tensor(9.9874),tensor(9.2709),tensor(13.5208),tensor(13.9820),tensor(12.0111),tensor(11.5235),tensor(6.1900),tensor(3.5886)
tensor(7.7541),tensor(4.8379),tensor(11.8377),tensor(5.7095),tensor(6.3092),tensor(5.7382),tensor(6.0124),tensor(9.0428),tensor(5.9103),tensor(13.9470),tensor(10.3099),tensor(3.4150),tensor(7.4222),tensor(9.6091),tensor(4.5179),tensor(7.4544),tensor(6.1680),tensor(11.3378),tensor(6.9574),tensor(12.6436),tensor(8.9699),tensor(5.0064),tensor(5.4495),tensor(12.0212),tensor(17.2084),tensor(8.0977),tensor(6.3614),tensor(5.3928),tensor(6.2707),tensor(9.0961),tensor(8.4581),tensor(14.7741),tensor(6.9052),tensor(7.9352),tensor(7.3762),tensor(10.0438),tensor(8.3771),tensor(6.1223),tensor(5.1014),tensor(8.4532),tensor(8.6564),tensor(5.9069),tensor(8.5486),tensor(5.3937),tensor(10.1822),tensor(8.4213),tensor(3.7763),tensor(4.6557),tensor(3.3898),tensor(4.3958),tensor(11.4797),tensor(5.5752),tensor(6.1980),tensor(13.7157),tensor(8.7995),tensor(6.1637),tensor(19.2014),tensor(17.5496),tensor(7.6556),tensor(4.9711),tensor(15.7963),tensor(6.5347),tensor(3.1451),tensor(19.3890),tensor(4.9883),tensor(5.2443),tensor(9.4218),tensor(7.2641),tensor(6.3548),tensor(6.8564),tensor(5.4407),tensor(15.6321),tensor(10.1229),tensor(6.7208),tensor(7.2942),tensor(6.1016),tensor(20.1320),tensor(8.2445),tensor(11.9430),tensor(7.4469),tensor(5.4673),tensor(8.2179),tensor(5.4143),tensor(4.5861),tensor(15.1886),tensor(3.6523),tensor(11.8401),tensor(5.8338),tensor(3.8734),tensor(6.3349),tensor(4.1816),tensor(16.4679),tensor(3.1392),tensor(3.6825),tensor(22.0776),tensor(9.3413),tensor(8.2843),tensor(8.6342),tensor(10.5000),tensor(18.1962)
tensor(15.3023),tensor(6.1533),tensor(7.6123),tensor(9.1373),tensor(5.4921),tensor(6.3127),tensor(19.7897),tensor(9.0493),tensor(4.4393),tensor(5.3861),tensor(9.8140),tensor(7.0848),tensor(4.1348),tensor(10.0315),tensor(13.2998),tensor(13.5623),tensor(9.6740),tensor(4.9386),tensor(3.5838),tensor(4.3014),tensor(9.3866),tensor(7.8895),tensor(8.3464),tensor(8.2159),tensor(5.6281),tensor(5.0060),tensor(12.8302),tensor(7.3733),tensor(7.0402),tensor(10.0479),tensor(13.2379),tensor(5.4927),tensor(10.7415),tensor(19.1706),tensor(11.4517),tensor(4.2054),tensor(14.5991),tensor(6.2255),tensor(5.6878),tensor(10.1670),tensor(10.1725),tensor(10.0390),tensor(8.4026),tensor(9.7420),tensor(7.8668),tensor(11.2469),tensor(4.4189),tensor(6.9172),tensor(6.3372),tensor(4.8135),tensor(7.4863),tensor(3.1513),tensor(9.8571),tensor(15.4990),tensor(7.8287),tensor(4.4020),tensor(6.4546),tensor(9.4698),tensor(9.7483),tensor(5.7137),tensor(5.2057),tensor(5.6171),tensor(4.7365),tensor(6.3387),tensor(10.9783),tensor(19.6362),tensor(8.8285),tensor(5.9683),tensor(24.1729),tensor(6.2106),tensor(16.1545),tensor(7.6758),tensor(8.3856),tensor(3.6097),tensor(3.9807),tensor(6.4568),tensor(7.2109),tensor(3.3622),tensor(4.0310),tensor(4.2305),tensor(8.1447),tensor(5.6833),tensor(5.0511),tensor(23.9184),tensor(7.2748),tensor(4.6891),tensor(7.0031),tensor(3.0321),tensor(4.7667),tensor(16.4423),tensor(3.1568),tensor(7.0961),tensor(8.4802),tensor(5.5169),tensor(4.7906),tensor(9.8304),tensor(3.8292),tensor(16.9121),tensor(3.1205),tensor(4.9193)
tensor(5.9139),tensor(8.2093),tensor(6.1969),tensor(9.8823),tensor(6.4779),tensor(14.0837),tensor(5.1527),tensor(13.4079),tensor(3.5048),tensor(6.9350),tensor(6.6156),tensor(10.1681),tensor(8.9193),tensor(7.4373),tensor(6.4482),tensor(19.1629),tensor(10.5409),tensor(18.2554),tensor(4.0082),tensor(10.0997),tensor(14.0123),tensor(11.4777),tensor(4.5429),tensor(19.9516),tensor(7.4318),tensor(17.2433),tensor(5.3317),tensor(8.5656),tensor(7.0454),tensor(7.8700),tensor(13.6854),tensor(9.9678),tensor(13.1833),tensor(4.5383),tensor(6.0843),tensor(11.5980),tensor(9.8054),tensor(7.5122),tensor(3.6643),tensor(6.3334),tensor(10.6180),tensor(5.7112),tensor(8.9188),tensor(16.3300),tensor(7.4815),tensor(10.0879),tensor(5.6646),tensor(11.5022),tensor(3.6743),tensor(8.9588),tensor(15.0096),tensor(8.3897),tensor(9.9728),tensor(9.6479),tensor(5.1959),tensor(3.5162),tensor(7.9981),tensor(9.3416),tensor(14.5383),tensor(7.5690),tensor(3.6292),tensor(15.4948),tensor(24.3625),tensor(5.2113),tensor(3.9059),tensor(9.8801),tensor(9.4483),tensor(10.0831),tensor(12.4034),tensor(18.8166),tensor(9.7237),tensor(15.3444),tensor(10.2654),tensor(4.7868),tensor(4.5395),tensor(3.2498),tensor(16.8248),tensor(11.9117),tensor(13.7845),tensor(17.1564),tensor(7.0134),tensor(10.0028),tensor(12.9501),tensor(8.1911),tensor(14.0582),tensor(10.9541),tensor(16.1278),tensor(16.0079),tensor(16.7509),tensor(7.6849),tensor(8.0066),tensor(5.3819),tensor(4.7642),tensor(13.6926),tensor(14.6330),tensor(5.8658),tensor(6.7025),tensor(1.9647),tensor(2.0594),tensor(8.3430)
tensor(11.8355),tensor(3.8119),tensor(8.0134),tensor(7.1150),tensor(5.5368),tensor(7.9040),tensor(5.0406),tensor(5.4135),tensor(5.2747),tensor(7.2364),tensor(3.4027),tensor(4.0072),tensor(19.4013),tensor(14.0502),tensor(9.7532),tensor(3.5432),tensor(4.2178),tensor(3.2459),tensor(5.8244),tensor(12.8803),tensor(11.8382),tensor(3.8050),tensor(3.8540),tensor(3.8166),tensor(4.8065),tensor(7.8592),tensor(5.3227),tensor(2.9308),tensor(8.7385),tensor(10.3622),tensor(4.1975),tensor(11.0784),tensor(4.5611),tensor(4.6150),tensor(4.5089),tensor(10.4587),tensor(7.3107),tensor(19.6312),tensor(4.1557),tensor(6.0305),tensor(3.9837),tensor(5.3757),tensor(4.7353),tensor(8.8959),tensor(9.5439),tensor(4.0949),tensor(5.7819),tensor(9.5668),tensor(7.4077),tensor(3.3208),tensor(15.3297),tensor(13.2258),tensor(5.8080),tensor(4.5527),tensor(5.4846),tensor(3.9259),tensor(6.8995),tensor(4.7915),tensor(10.1732),tensor(5.0551),tensor(13.9482),tensor(9.8724),tensor(8.5322),tensor(9.5802),tensor(20.3376),tensor(8.9418),tensor(19.6931),tensor(12.3504),tensor(8.7498),tensor(7.0551),tensor(4.7640),tensor(4.1984),tensor(3.6476),tensor(7.2129),tensor(18.7165),tensor(4.3314),tensor(5.0072),tensor(10.7593),tensor(16.7074),tensor(5.2750),tensor(3.4882),tensor(3.5440),tensor(9.4658),tensor(4.1740),tensor(7.3340),tensor(9.8033),tensor(5.0976),tensor(6.5511),tensor(8.7149),tensor(7.6063),tensor(11.7968),tensor(21.1801),tensor(9.0101),tensor(6.3153),tensor(4.4740),tensor(2.3180),tensor(6.3283),tensor(4.8296),tensor(8.2546),tensor(2.5150)
tensor(11.8859),tensor(3.6486),tensor(4.6180),tensor(8.0544),tensor(4.4596),tensor(15.6870),tensor(7.8305),tensor(4.7131),tensor(16.7874),tensor(4.5405),tensor(4.4383),tensor(4.5403),tensor(3.8873),tensor(4.0319),tensor(8.0215),tensor(5.4653),tensor(9.5187),tensor(4.8225),tensor(5.7451),tensor(14.3479),tensor(5.1483),tensor(4.4898),tensor(4.5639),tensor(7.5799),tensor(8.2531),tensor(6.0311),tensor(6.5758),tensor(5.6519),tensor(7.9064),tensor(7.7068),tensor(5.6379),tensor(4.0702),tensor(4.6113),tensor(20.7094),tensor(10.1442),tensor(5.8235),tensor(6.3194),tensor(8.6099),tensor(15.6192),tensor(5.7872),tensor(11.6038),tensor(11.0489),tensor(2.9636),tensor(3.8818),tensor(5.7004),tensor(5.3006),tensor(4.4357),tensor(4.1453),tensor(8.2212),tensor(6.4197),tensor(4.0625),tensor(4.6181),tensor(5.8184),tensor(2.7704),tensor(9.5015),tensor(3.3778),tensor(3.6275),tensor(15.2828),tensor(7.4853),tensor(4.1440),tensor(5.3136),tensor(6.9564),tensor(5.2958),tensor(5.8270),tensor(4.5732),tensor(5.0390),tensor(4.7134),tensor(8.6190),tensor(5.1531),tensor(3.5847),tensor(7.8392),tensor(13.0599),tensor(8.1307),tensor(8.0936),tensor(4.7053),tensor(3.6037),tensor(3.9463),tensor(3.1108),tensor(7.0819),tensor(5.9850),tensor(10.9364),tensor(11.9116),tensor(6.1886),tensor(5.9446),tensor(4.5775),tensor(12.3481),tensor(8.4488),tensor(9.1317),tensor(8.0456),tensor(16.3999),tensor(9.1560),tensor(7.7754),tensor(4.5512),tensor(6.5620),tensor(7.0046),tensor(8.9372),tensor(5.3097),tensor(4.0628),tensor(1.5876),tensor(22.6566)
tensor(6.2092),tensor(3.6224),tensor(4.1926),tensor(12.6341),tensor(3.0529),tensor(5.0013),tensor(5.2497),tensor(6.0900),tensor(6.8770),tensor(7.3032),tensor(3.3164),tensor(14.1361),tensor(15.9667),tensor(6.4802),tensor(7.0370),tensor(7.2671),tensor(8.1556),tensor(10.1217),tensor(5.6264),tensor(6.5851),tensor(2.8873),tensor(2.8974),tensor(11.4976),tensor(7.6304),tensor(2.3908),tensor(4.4259),tensor(6.0516),tensor(4.7191),tensor(6.0563),tensor(2.2519),tensor(5.4625),tensor(10.5479),tensor(8.3012),tensor(3.7546),tensor(6.1155),tensor(2.8256),tensor(10.3187),tensor(3.6503),tensor(4.5802),tensor(5.3119),tensor(6.9266),tensor(3.9003),tensor(14.6636),tensor(15.6317),tensor(5.5002),tensor(5.6614),tensor(9.1948),tensor(2.9624),tensor(9.6826),tensor(3.2368),tensor(4.2145),tensor(9.9499),tensor(20.2114),tensor(6.7255),tensor(5.0541),tensor(10.5162),tensor(5.3306),tensor(10.1093),tensor(5.1774),tensor(5.5117),tensor(4.1048),tensor(4.7312),tensor(4.0726),tensor(11.8457),tensor(4.3276),tensor(7.6835),tensor(3.0840),tensor(7.4929),tensor(3.9535),tensor(4.1815),tensor(15.7049),tensor(14.5947),tensor(2.3425),tensor(7.1587),tensor(8.8753),tensor(5.5277),tensor(7.3713),tensor(4.9399),tensor(5.5074),tensor(7.4018),tensor(7.9474),tensor(5.9535),tensor(15.4380),tensor(4.2942),tensor(5.7962),tensor(7.0010),tensor(20.2859),tensor(5.5626),tensor(7.7641),tensor(5.6416),tensor(5.1255),tensor(4.1421),tensor(6.3623),tensor(5.6759),tensor(10.0713),tensor(17.8414),tensor(8.7228),tensor(13.5510),tensor(16.3536),tensor(6.9090)
